ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,logt(TRAIN_TT) x ga_1,TRAIN_ASC_1,logt(TRAIN_CO)_1,logt(TRAIN_CO)_1,logt(TRAIN_CO) x purpose_1,logt(TRAIN_CO) x purpose_2,logt(TRAIN_CO) x ga_1,TRAIN_CO_1,logt(TRAIN_CO) x age_1,logt(TRAIN_CO) x age_2,logt(TRAIN_CO) x age_3,logt(TRAIN_CO) x age_4,TRAIN_CO x purpose_1,TRAIN_CO x purpose_2,logt(TRAIN_HE)_1,logt(SM_CO) x ga_1,logt(SM_CO) x purpose_1,logt(SM_CO) x purpose_2,logt(SM_CO)_1,logt(SM_TT)_1,SM_CO_1,SM_ASC x age_1,SM_ASC x age_2,SM_ASC x age_3,SM_ASC x age_4,SM_CO x purpose_1,SM_CO x purpose_2,logt(CAR_CO)_1,CAR_TT x ga_1,logt(CAR_TT) x purpose_1,logt(CAR_TT) x purpose_2,logt(CAR_CO) x age_1,logt(CAR_CO) x age_2,logt(CAR_CO) x age_3,logt(CAR_CO) x age_4,CAR_CO x purpose_1,CAR_CO x purpose_2,CAR_TT x age_1,CAR_TT x age_2,CAR_TT x age_3,CAR_TT x age_4
169,2,1,1,1,0.597,1.000,0.703,0.703,0.000,0.703,0.703,1.020,0.000,0.703,0.000,0.000,0.000,1.020,1.099,0.846,0.000,0.846,0.846,0.360,1.330,0.000,1.000,0.000,0.000,0.000,1.330,0.278,0.667,0.000,0.511,0.000,0.278,0.000,0.000,0.000,0.320,0.000,0.667,0.000,0.000
851,2,1,1,1,1.204,1.000,0.833,0.833,0.833,0.000,0.833,1.300,0.000,0.833,0.000,0.000,1.300,0.000,0.405,0.904,0.904,0.000,0.904,0.750,1.470,0.000,1.000,0.000,0.000,1.470,0.000,0.419,1.667,0.981,0.000,0.000,0.419,0.000,0.000,0.520,0.000,0.000,1.667,0.000,0.000
851,2,1,1,1,1.204,1.000,0.833,0.833,0.833,0.000,0.833,1.300,0.000,0.833,0.000,0.000,1.300,0.000,1.099,1.015,1.015,0.000,1.015,0.718,1.760,0.000,1.000,0.000,0.000,1.760,0.000,0.610,2.167,1.153,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,2.167,0.000,0.000
851,2,1,1,1,1.204,1.000,0.775,0.775,0.775,0.000,0.775,1.170,0.000,0.775,0.000,0.000,1.170,0.000,0.405,0.963,0.963,0.000,0.963,0.693,1.620,0.000,1.000,0.000,0.000,1.620,0.000,0.501,2.167,1.153,0.000,0.000,0.501,0.000,0.000,0.650,0.000,0.000,2.167,0.000,0.000
851,3,1,1,1,1.024,1.000,0.775,0.775,0.775,0.000,0.775,1.170,0.000,0.775,0.000,0.000,1.170,0.000,0.693,0.963,0.963,0.000,0.963,0.693,1.620,0.000,1.000,0.000,0.000,1.620,0.000,0.610,1.333,0.847,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,1.333,0.000,0.000
851,2,1,1,1,1.087,1.000,0.833,0.833,0.833,0.000,0.833,1.300,0.000,0.833,0.000,0.000,1.300,0.000,0.405,0.928,0.928,0.000,0.928,0.693,1.530,0.000,1.000,0.000,0.000,1.530,0.000,0.419,2.167,1.153,0.000,0.000,0.419,0.000,0.000,0.520,0.000,0.000,2.167,0.000,0.000
851,3,1,1,1,1.087,1.000,0.775,0.775,0.775,0.000,0.775,1.170,0.000,0.775,0.000,0.000,1.170,0.000,0.405,0.859,0.859,0.000,0.859,0.718,1.360,0.000,1.000,0.000,0.000,1.360,0.000,0.501,1.333,0.847,0.000,0.000,0.501,0.000,0.000,0.650,0.000,0.000,1.333,0.000,0.000
851,3,1,1,1,1.087,1.000,0.940,0.940,0.940,0.000,0.940,1.560,0.000,0.940,0.000,0.000,1.560,0.000,0.693,0.982,0.982,0.000,0.982,0.693,1.670,0.000,1.000,0.000,0.000,1.670,0.000,0.419,1.333,0.847,0.000,0.000,0.419,0.000,0.000,0.520,0.000,0.000,1.333,0.000,0.000
851,3,1,1,1,1.204,1.000,0.940,0.940,0.940,0.000,0.940,1.560,0.000,0.940,0.000,0.000,1.560,0.000,0.405,1.015,1.015,0.000,1.015,0.718,1.760,0.000,1.000,0.000,0.000,1.760,0.000,0.610,1.333,0.847,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,1.333,0.000,0.000
851,3,1,1,1,1.087,1.000,0.833,0.833,0.833,0.000,0.833,1.300,0.000,0.833,0.000,0.000,1.300,0.000,0.693,1.015,1.015,0.000,1.015,0.718,1.760,0.000,1.000,0.000,0.000,1.760,0.000,0.501,1.667,0.981,0.000,0.000,0.501,0.000,0.000,0.650,0.000,0.000,1.667,0.000,0.000
509,3,1,1,1,1.439,1.000,1.015,1.015,1.015,0.000,1.015,1.760,0.000,0.000,1.015,0.000,1.760,0.000,0.405,1.078,1.078,0.000,1.078,0.726,1.940,0.000,0.000,1.000,0.000,1.940,0.000,0.631,2.833,1.344,0.000,0.000,0.000,0.631,0.000,0.880,0.000,0.000,0.000,2.833,0.000
509,2,1,1,1,1.439,1.000,1.015,1.015,1.015,0.000,1.015,1.760,0.000,0.000,1.015,0.000,1.760,0.000,1.099,1.238,1.238,0.000,1.238,0.659,2.450,0.000,0.000,1.000,0.000,2.450,0.000,0.888,3.683,1.544,0.000,0.000,0.000,0.888,0.000,1.430,0.000,0.000,0.000,3.683,0.000
509,2,1,1,1,1.439,1.000,0.948,0.948,0.948,0.000,0.948,1.580,0.000,0.000,0.948,0.000,1.580,0.000,0.405,1.179,1.179,0.000,1.179,0.606,2.250,0.000,0.000,1.000,0.000,2.250,0.000,0.742,3.683,1.544,0.000,0.000,0.000,0.742,0.000,1.100,0.000,0.000,0.000,3.683,0.000
509,2,1,1,1,1.253,1.000,0.948,0.948,0.948,0.000,0.948,1.580,0.000,0.000,0.948,0.000,1.580,0.000,0.693,1.179,1.179,0.000,1.179,0.606,2.250,0.000,0.000,1.000,0.000,2.250,0.000,0.888,2.267,1.184,0.000,0.000,0.000,0.888,0.000,1.430,0.000,0.000,0.000,2.267,0.000
509,2,1,1,1,1.317,1.000,1.015,1.015,1.015,0.000,1.015,1.760,0.000,0.000,1.015,0.000,1.760,0.000,0.405,1.131,1.131,0.000,1.131,0.606,2.100,0.000,0.000,1.000,0.000,2.100,0.000,0.631,3.683,1.544,0.000,0.000,0.000,0.631,0.000,0.880,0.000,0.000,0.000,3.683,0.000
509,2,1,1,1,1.317,1.000,0.948,0.948,0.948,0.000,0.948,1.580,0.000,0.000,0.948,0.000,1.580,0.000,0.405,1.033,1.033,0.000,1.033,0.659,1.810,0.000,0.000,1.000,0.000,1.810,0.000,0.742,2.267,1.184,0.000,0.000,0.000,0.742,0.000,1.100,0.000,0.000,0.000,2.267,0.000
509,3,1,1,1,1.317,1.000,1.135,1.135,1.135,0.000,1.135,2.110,0.000,0.000,1.135,0.000,2.110,0.000,0.693,1.179,1.179,0.000,1.179,0.606,2.250,0.000,0.000,1.000,0.000,2.250,0.000,0.631,2.267,1.184,0.000,0.000,0.000,0.631,0.000,0.880,0.000,0.000,0.000,2.267,0.000
509,3,1,1,1,1.439,1.000,1.135,1.135,1.135,0.000,1.135,2.110,0.000,0.000,1.135,0.000,2.110,0.000,0.405,1.215,1.215,0.000,1.215,0.659,2.370,0.000,0.000,1.000,0.000,2.370,0.000,0.888,2.267,1.184,0.000,0.000,0.000,0.888,0.000,1.430,0.000,0.000,0.000,2.267,0.000
509,2,1,1,1,1.317,1.000,1.015,1.015,1.015,0.000,1.015,1.760,0.000,0.000,1.015,0.000,1.760,0.000,0.693,1.238,1.238,0.000,1.238,0.659,2.450,0.000,0.000,1.000,0.000,2.450,0.000,0.742,2.833,1.344,0.000,0.000,0.000,0.742,0.000,1.100,0.000,0.000,0.000,2.833,0.000
812,2,1,1,1,1.317,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,1.099,0.779,0.779,0.000,0.779,0.659,1.180,0.000,1.000,0.000,0.000,1.180,0.000,0.718,3.683,1.544,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,3.683,0.000,0.000
812,2,1,1,1,1.253,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,0.405,0.751,0.751,0.000,0.751,0.606,1.120,0.000,1.000,0.000,0.000,1.120,0.000,0.859,3.683,1.544,0.000,0.000,0.859,0.000,0.000,1.360,0.000,0.000,3.683,0.000,0.000
812,3,1,1,1,1.439,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,0.693,0.875,0.875,0.000,0.875,0.726,1.400,0.000,1.000,0.000,0.000,1.400,0.000,0.610,3.683,1.544,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,3.683,0.000,0.000
812,3,1,1,1,1.253,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.631,0.000,0.000,0.880,0.000,0.405,0.798,0.798,0.000,0.798,0.659,1.220,0.000,1.000,0.000,0.000,1.220,0.000,0.610,2.267,1.184,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,2.267,0.000,0.000
812,2,1,1,1,1.439,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.582,0.000,0.000,0.790,0.000,0.693,0.642,0.642,0.000,0.642,0.659,0.900,0.000,1.000,0.000,0.000,0.900,0.000,0.859,2.833,1.344,0.000,0.000,0.859,0.000,0.000,1.360,0.000,0.000,2.833,0.000,0.000
812,3,1,1,1,1.317,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.582,0.000,0.000,0.790,0.000,1.099,0.751,0.751,0.000,0.751,0.606,1.120,0.000,1.000,0.000,0.000,1.120,0.000,0.610,2.833,1.344,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,2.833,0.000,0.000
812,3,1,1,1,1.253,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,1.099,0.875,0.875,0.000,0.875,0.726,1.400,0.000,1.000,0.000,0.000,1.400,0.000,0.718,2.267,1.184,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,2.267,0.000,0.000
812,2,1,1,1,1.253,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.582,0.000,0.000,0.790,0.000,0.405,0.678,0.678,0.000,0.678,0.726,0.970,0.000,1.000,0.000,0.000,0.970,0.000,0.718,2.833,1.344,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,2.833,0.000,0.000
812,2,1,1,1,1.439,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.631,0.000,0.000,0.880,0.000,0.693,0.718,0.718,0.000,0.718,0.606,1.050,0.000,1.000,0.000,0.000,1.050,0.000,0.718,2.267,1.184,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,2.267,0.000,0.000
350,2,1,1,1,1.439,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.000,0.000,0.723,1.060,0.000,1.099,0.751,0.751,0.000,0.751,0.606,1.120,0.000,0.000,0.000,1.000,1.120,0.000,0.668,3.000,1.386,0.000,0.000,0.000,0.000,0.668,0.950,0.000,0.000,0.000,0.000,3.000
350,2,1,1,1,1.253,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.000,0.000,0.582,0.790,0.000,1.099,0.642,0.642,0.000,0.642,0.659,0.900,0.000,0.000,0.000,1.000,0.900,0.000,0.565,3.900,1.589,0.000,0.000,0.000,0.000,0.565,0.760,0.000,0.000,0.000,0.000,3.900
350,2,1,1,1,1.439,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.000,0.000,0.582,0.790,0.000,1.099,0.678,0.678,0.000,0.678,0.726,0.970,0.000,0.000,0.000,1.000,0.970,0.000,0.565,2.400,1.224,0.000,0.000,0.000,0.000,0.565,0.760,0.000,0.000,0.000,0.000,2.400
350,2,1,1,1,1.317,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.000,0.000,0.582,0.790,0.000,0.693,0.678,0.678,0.000,0.678,0.726,0.970,0.000,0.000,0.000,1.000,0.970,0.000,0.802,3.900,1.589,0.000,0.000,0.000,0.000,0.802,1.230,0.000,0.000,0.000,0.000,3.900
350,2,1,1,1,1.317,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.000,0.000,0.631,0.880,0.000,1.099,0.678,0.678,0.000,0.678,0.726,0.970,0.000,0.000,0.000,1.000,0.970,0.000,0.802,2.400,1.224,0.000,0.000,0.000,0.000,0.802,1.230,0.000,0.000,0.000,0.000,2.400
350,2,1,1,1,1.253,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.000,0.000,0.631,0.880,0.000,0.693,0.678,0.678,0.000,0.678,0.726,0.970,0.000,0.000,0.000,1.000,0.970,0.000,0.668,3.900,1.589,0.000,0.000,0.000,0.000,0.668,0.950,0.000,0.000,0.000,0.000,3.900
350,2,1,1,1,1.253,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.000,0.000,0.723,1.060,0.000,0.693,0.779,0.779,0.000,0.779,0.659,1.180,0.000,0.000,0.000,1.000,1.180,0.000,0.565,3.000,1.386,0.000,0.000,0.000,0.000,0.565,0.760,0.000,0.000,0.000,0.000,3.000
350,2,1,1,1,1.253,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.000,0.000,0.631,0.880,0.000,1.099,0.718,0.718,0.000,0.718,0.606,1.050,0.000,0.000,0.000,1.000,1.050,0.000,0.802,3.000,1.386,0.000,0.000,0.000,0.000,0.802,1.230,0.000,0.000,0.000,0.000,3.000
350,2,1,1,1,1.317,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.000,0.000,0.723,1.060,0.000,0.405,0.875,0.875,0.000,0.875,0.726,1.400,0.000,0.000,0.000,1.000,1.400,0.000,0.802,3.000,1.386,0.000,0.000,0.000,0.000,0.802,1.230,0.000,0.000,0.000,0.000,3.000
247,2,1,1,1,0.968,1.000,0.322,0.322,0.322,0.000,0.322,0.380,0.000,0.000,0.000,0.000,0.380,0.000,1.099,0.351,0.351,0.000,0.351,0.896,0.420,0.000,0.000,0.000,0.000,0.420,0.000,0.336,2.167,1.153,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000
247,2,1,1,1,0.916,1.000,0.322,0.322,0.322,0.000,0.322,0.380,0.000,0.000,0.000,0.000,0.380,0.000,0.405,0.351,0.351,0.000,0.351,0.882,0.420,0.000,0.000,0.000,0.000,0.420,0.000,0.419,2.167,1.153,0.000,0.000,0.000,0.000,0.000,0.520,0.000,0.000,0.000,0.000,0.000
247,1,1,1,1,1.070,1.000,0.322,0.322,0.322,0.000,0.322,0.380,0.000,0.000,0.000,0.000,0.380,0.000,0.693,0.378,0.378,0.000,0.378,0.910,0.460,0.000,0.000,0.000,0.000,0.460,0.000,0.278,2.167,1.153,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000
247,1,1,1,1,0.916,1.000,0.278,0.278,0.278,0.000,0.278,0.320,0.000,0.000,0.000,0.000,0.320,0.000,0.405,0.336,0.336,0.000,0.336,0.896,0.400,0.000,0.000,0.000,0.000,0.400,0.000,0.278,1.333,0.847,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000
247,2,1,1,1,1.070,1.000,0.255,0.255,0.255,0.000,0.255,0.290,0.000,0.000,0.000,0.000,0.290,0.000,0.693,0.278,0.278,0.000,0.278,0.896,0.320,0.000,0.000,0.000,0.000,0.320,0.000,0.419,1.667,0.981,0.000,0.000,0.000,0.000,0.000,0.520,0.000,0.000,0.000,0.000,0.000
247,1,1,1,1,0.968,1.000,0.255,0.255,0.255,0.000,0.255,0.290,0.000,0.000,0.000,0.000,0.290,0.000,1.099,0.322,0.322,0.000,0.322,0.882,0.380,0.000,0.000,0.000,0.000,0.380,0.000,0.278,1.667,0.981,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000
247,1,1,1,1,0.916,1.000,0.322,0.322,0.322,0.000,0.322,0.380,0.000,0.000,0.000,0.000,0.380,0.000,1.099,0.378,0.378,0.000,0.378,0.910,0.460,0.000,0.000,0.000,0.000,0.460,0.000,0.336,1.333,0.847,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000
247,1,1,1,1,0.916,1.000,0.255,0.255,0.255,0.000,0.255,0.290,0.000,0.000,0.000,0.000,0.290,0.000,0.405,0.278,0.278,0.000,0.278,0.910,0.320,0.000,0.000,0.000,0.000,0.320,0.000,0.336,1.667,0.981,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000
247,2,1,1,1,1.070,1.000,0.278,0.278,0.278,0.000,0.278,0.320,0.000,0.000,0.000,0.000,0.320,0.000,0.693,0.307,0.307,0.000,0.307,0.882,0.360,0.000,0.000,0.000,0.000,0.360,0.000,0.336,1.333,0.847,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000
692,2,1,1,1,1.352,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,1.099,0.798,0.798,0.000,0.798,0.726,1.220,0.000,1.000,0.000,0.000,1.220,0.000,0.718,3.683,1.544,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,3.683,0.000,0.000
692,2,1,1,1,1.286,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,0.405,0.751,0.751,0.000,0.751,0.676,1.120,0.000,1.000,0.000,0.000,1.120,0.000,0.859,3.683,1.544,0.000,0.000,0.859,0.000,0.000,1.360,0.000,0.000,3.683,0.000,0.000
692,2,1,1,1,1.474,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,0.693,0.875,0.875,0.000,0.875,0.788,1.400,0.000,1.000,0.000,0.000,1.400,0.000,0.610,3.683,1.544,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,3.683,0.000,0.000
692,2,1,1,1,1.286,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.631,0.000,0.000,0.880,0.000,0.405,0.798,0.798,0.000,0.798,0.726,1.220,0.000,1.000,0.000,0.000,1.220,0.000,0.610,2.267,1.184,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,2.267,0.000,0.000
692,2,1,1,1,1.474,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.582,0.000,0.000,0.790,0.000,0.693,0.652,0.652,0.000,0.652,0.726,0.920,0.000,1.000,0.000,0.000,0.920,0.000,0.859,2.833,1.344,0.000,0.000,0.859,0.000,0.000,1.360,0.000,0.000,2.833,0.000,0.000
692,2,1,1,1,1.352,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.582,0.000,0.000,0.790,0.000,1.099,0.751,0.751,0.000,0.751,0.676,1.120,0.000,1.000,0.000,0.000,1.120,0.000,0.610,2.833,1.344,0.000,0.000,0.610,0.000,0.000,0.840,0.000,0.000,2.833,0.000,0.000
692,2,1,1,1,1.286,1.000,0.723,0.723,0.723,0.000,0.723,1.060,0.000,0.723,0.000,0.000,1.060,0.000,1.099,0.875,0.875,0.000,0.875,0.788,1.400,0.000,1.000,0.000,0.000,1.400,0.000,0.718,2.267,1.184,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,2.267,0.000,0.000
692,2,1,1,1,1.286,1.000,0.582,0.582,0.582,0.000,0.582,0.790,0.000,0.582,0.000,0.000,0.790,0.000,0.405,0.678,0.678,0.000,0.678,0.788,0.970,0.000,1.000,0.000,0.000,0.970,0.000,0.718,2.833,1.344,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,2.833,0.000,0.000
692,2,1,1,1,1.474,1.000,0.631,0.631,0.631,0.000,0.631,0.880,0.000,0.631,0.000,0.000,0.880,0.000,0.693,0.718,0.718,0.000,0.718,0.676,1.050,0.000,1.000,0.000,0.000,1.050,0.000,0.718,2.267,1.184,0.000,0.000,0.718,0.000,0.000,1.050,0.000,0.000,2.267,0.000,0.000
1163,3,1,1,1,1.642,1.000,1.154,1.154,0.000,0.000,1.154,2.170,0.000,0.000,0.000,0.000,0.000,0.000,1.099,1.179,0.000,0.000,1.179,1.386,2.250,0.000,0.000,0.000,0.000,0.000,0.000,0.615,2.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.497,1.000,0.967,0.967,0.000,0.000,0.967,1.630,0.000,0.000,0.000,0.000,0.000,0.000,1.099,1.033,0.000,0.000,1.033,1.399,1.810,0.000,0.000,0.000,0.000,0.000,0.000,0.519,3.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.642,1.000,0.967,0.967,0.000,0.000,0.967,1.630,0.000,0.000,0.000,0.000,0.000,0.000,1.099,1.044,0.000,0.000,1.044,1.415,1.840,0.000,0.000,0.000,0.000,0.000,0.000,0.519,2.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.548,1.000,0.967,0.967,0.000,0.000,0.967,1.630,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.044,0.000,0.000,1.044,1.415,1.840,0.000,0.000,0.000,0.000,0.000,0.000,0.742,3.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.548,1.000,1.033,1.033,0.000,0.000,1.033,1.810,0.000,0.000,0.000,0.000,0.000,0.000,1.099,1.078,0.000,0.000,1.078,1.415,1.940,0.000,0.000,0.000,0.000,0.000,0.000,0.742,2.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.497,1.000,1.033,1.033,0.000,0.000,1.033,1.810,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.078,0.000,0.000,1.078,1.415,1.940,0.000,0.000,0.000,0.000,0.000,0.000,0.615,3.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.497,1.000,1.154,1.154,0.000,0.000,1.154,2.170,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.179,0.000,0.000,1.179,1.399,2.250,0.000,0.000,0.000,0.000,0.000,0.000,0.519,2.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.497,1.000,1.033,1.033,0.000,0.000,1.033,1.810,0.000,0.000,0.000,0.000,0.000,0.000,1.099,1.092,0.000,0.000,1.092,1.386,1.980,0.000,0.000,0.000,0.000,0.000,0.000,0.742,2.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1163,3,1,1,1,1.548,1.000,1.154,1.154,0.000,0.000,1.154,2.170,0.000,0.000,0.000,0.000,0.000,0.000,0.405,1.264,0.000,0.000,1.264,1.415,2.540,0.000,0.000,0.000,0.000,0.000,0.000,0.742,2.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
835,3,1,1,1,1.407,1.000,1.078,1.078,1.078,0.000,1.078,1.940,0.000,0.000,0.000,1.078,1.940,0.000,1.099,1.131,1.131,0.000,1.131,1.036,2.100,0.000,0.000,0.000,1.000,2.100,0.000,0.668,3.467,1.497,0.000,0.000,0.000,0.000,0.668,0.950,0.000,0.000,0.000,0.000,3.467
835,3,1,1,1,1.331,1.000,1.078,1.078,1.078,0.000,1.078,1.940,0.000,0.000,0.000,1.078,1.940,0.000,0.405,1.092,1.092,0.000,1.092,1.006,1.980,0.000,0.000,0.000,1.000,1.980,0.000,0.802,3.467,1.497,0.000,0.000,0.000,0.000,0.802,1.230,0.000,0.000,0.000,0.000,3.467
835,3,1,1,1,1.540,1.000,1.078,1.078,1.078,0.000,1.078,1.940,0.000,0.000,0.000,1.078,1.940,0.000,0.693,1.215,1.215,0.000,1.215,1.070,2.370,0.000,0.000,0.000,1.000,2.370,0.000,0.565,3.467,1.497,0.000,0.000,0.000,0.000,0.565,0.760,0.000,0.000,0.000,0.000,3.467
835,3,1,1,1,1.331,1.000,0.963,0.963,0.963,0.000,0.963,1.620,0.000,0.000,0.000,0.963,1.620,0.000,0.405,1.131,1.131,0.000,1.131,1.036,2.100,0.000,0.000,0.000,1.000,2.100,0.000,0.565,2.133,1.142,0.000,0.000,0.000,0.000,0.565,0.760,0.000,0.000,0.000,0.000,2.133
835,3,1,1,1,1.540,1.000,0.900,0.900,0.900,0.000,0.900,1.460,0.000,0.000,0.000,0.900,1.460,0.000,0.693,0.982,0.982,0.000,0.982,1.036,1.670,0.000,0.000,0.000,1.000,1.670,0.000,0.802,2.667,1.299,0.000,0.000,0.000,0.000,0.802,1.230,0.000,0.000,0.000,0.000,2.667
835,3,1,1,1,1.407,1.000,0.900,0.900,0.900,0.000,0.900,1.460,0.000,0.000,0.000,0.900,1.460,0.000,1.099,1.078,1.078,0.000,1.078,1.006,1.940,0.000,0.000,0.000,1.000,1.940,0.000,0.565,2.667,1.299,0.000,0.000,0.000,0.000,0.565,0.760,0.000,0.000,0.000,0.000,2.667
835,3,1,1,1,1.331,1.000,1.078,1.078,1.078,0.000,1.078,1.940,0.000,0.000,0.000,1.078,1.940,0.000,1.099,1.215,1.215,0.000,1.215,1.070,2.370,0.000,0.000,0.000,1.000,2.370,0.000,0.668,2.133,1.142,0.000,0.000,0.000,0.000,0.668,0.950,0.000,0.000,0.000,0.000,2.133
835,3,1,1,1,1.331,1.000,0.900,0.900,0.900,0.000,0.900,1.460,0.000,0.000,0.000,0.900,1.460,0.000,0.405,0.990,0.990,0.000,0.990,1.070,1.690,0.000,0.000,0.000,1.000,1.690,0.000,0.668,2.667,1.299,0.000,0.000,0.000,0.000,0.668,0.950,0.000,0.000,0.000,0.000,2.667
835,3,1,1,1,1.540,1.000,0.963,0.963,0.963,0.000,0.963,1.620,0.000,0.000,0.000,0.963,1.620,0.000,0.693,1.044,1.044,0.000,1.044,1.006,1.840,0.000,0.000,0.000,1.000,1.840,0.000,0.668,2.133,1.142,0.000,0.000,0.000,0.000,0.668,0.950,0.000,0.000,0.000,0.000,2.133
707,2,1,1,1,1.209,1.000,0.599,0.599,0.599,0.000,0.599,0.820,0.000,0.000,0.599,0.000,0.820,0.000,1.099,0.610,0.610,0.000,0.610,0.750,0.840,0.000,0.000,1.000,0.000,0.840,0.000,0.470,1.667,0.981,0.000,0.000,0.000,0.470,0.000,0.600,0.000,0.000,0.000,1.667,0.000
707,2,1,1,1,1.030,1.000,0.476,0.476,0.476,0.000,0.476,0.610,0.000,0.000,0.476,0.000,0.610,0.000,1.099,0.536,0.536,0.000,0.536,0.773,0.710,0.000,0.000,1.000,0.000,0.710,0.000,0.392,2.167,1.153,0.000,0.000,0.000,0.392,0.000,0.480,0.000,0.000,0.000,2.167,0.000
707,2,1,1,1,1.209,1.000,0.476,0.476,0.476,0.000,0.476,0.610,0.000,0.000,0.476,0.000,0.610,0.000,1.099,0.554,0.554,0.000,0.554,0.803,0.740,0.000,0.000,1.000,0.000,0.740,0.000,0.392,1.333,0.847,0.000,0.000,0.000,0.392,0.000,0.480,0.000,0.000,0.000,1.333,0.000
