ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,logt(TRAIN_TT)_1,logt(TRAIN_TT) x ga_1,logt(TRAIN_CO)_1,logt(TRAIN_CO) x ga_1,logt(TRAIN_CO) x purpose_1,logt(TRAIN_CO) x purpose_2,logt(TRAIN_CO) x age_1,logt(TRAIN_CO) x age_2,logt(TRAIN_CO) x age_3,logt(TRAIN_CO) x age_4,logt(TRAIN_HE)_1,SM_ASC_1,SM_ASC x ga_1,SM_ASC x age_1,SM_ASC x age_2,SM_ASC x age_3,SM_ASC x age_4,logt(SM_TT)_1,logt(SM_CO)_1,logt(SM_CO) x ga_1,logt(SM_CO) x purpose_1,logt(SM_CO) x purpose_2,CAR_TT_1,CAR_TT x ga_1,CAR_TT x age_1,CAR_TT x age_2,CAR_TT x age_3,CAR_TT x age_4,CAR_TT x purpose_1,CAR_TT x purpose_2,logt(CAR_CO)_1,logt(CAR_CO) x age_1,logt(CAR_CO) x age_2,logt(CAR_CO) x age_3,logt(CAR_CO) x age_4,logt(CAR_CO) x purpose_1,logt(CAR_CO) x purpose_2
648,3,1,1,1,1.000,1.018,1.018,0.519,0.519,0.519,0.000,0.000,0.000,0.000,0.519,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.588,0.668,0.668,0.668,0.000,1.833,1.833,0.000,0.000,0.000,1.833,1.833,0.000,0.470,0.000,0.000,0.000,0.470,0.470,0.000
648,3,1,1,1,1.000,0.956,0.956,0.647,0.647,0.647,0.000,0.000,0.000,0.000,0.647,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.651,0.761,0.761,0.761,0.000,1.467,1.467,0.000,0.000,0.000,1.467,1.467,0.000,0.560,0.000,0.000,0.000,0.560,0.560,0.000
648,3,1,1,1,1.000,0.956,0.956,0.519,0.519,0.519,0.000,0.000,0.000,0.000,0.519,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.651,0.604,0.604,0.604,0.000,1.833,1.833,0.000,0.000,0.000,1.833,1.833,0.000,0.560,0.000,0.000,0.000,0.560,0.560,0.000
648,3,1,1,1,1.000,1.126,1.126,0.565,0.565,0.565,0.000,0.000,0.000,0.000,0.565,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.588,0.642,0.642,0.642,0.000,1.467,1.467,0.000,0.000,0.000,1.467,1.467,0.000,0.560,0.000,0.000,0.000,0.560,0.560,0.000
1070,3,1,1,1,1.000,0.999,0.999,0.405,0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.405,1.000,1.000,0.000,0.000,0.000,0.000,0.491,0.457,0.457,0.000,0.000,1.167,1.167,0.000,0.000,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.999,0.999,0.405,0.405,0.000,0.000,0.000,0.000,0.000,0.000,1.099,1.000,1.000,0.000,0.000,0.000,0.000,0.449,0.565,0.565,0.000,0.000,1.517,1.517,0.000,0.000,0.000,0.000,0.000,0.000,0.457,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.999,0.999,0.372,0.372,0.000,0.000,0.000,0.000,0.000,0.000,0.405,1.000,1.000,0.000,0.000,0.000,0.000,0.417,0.519,0.519,0.000,0.000,1.517,1.517,0.000,0.000,0.000,0.000,0.000,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.861,0.861,0.372,0.372,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.000,1.000,0.000,0.000,0.000,0.000,0.417,0.519,0.519,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.457,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.910,0.910,0.405,0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.405,1.000,1.000,0.000,0.000,0.000,0.000,0.417,0.489,0.489,0.000,0.000,1.517,1.517,0.000,0.000,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.910,0.910,0.372,0.372,0.000,0.000,0.000,0.000,0.000,0.000,0.405,1.000,1.000,0.000,0.000,0.000,0.000,0.449,0.419,0.419,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.910,0.910,0.470,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.000,1.000,0.000,0.000,0.000,0.000,0.417,0.519,0.519,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.999,0.999,0.470,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.405,1.000,1.000,0.000,0.000,0.000,0.000,0.449,0.565,0.565,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.457,0.000,0.000,0.000,0.000,0.000,0.000
1070,3,1,1,1,1.000,0.910,0.910,0.405,0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.000,1.000,0.000,0.000,0.000,0.000,0.449,0.565,0.565,0.000,0.000,1.167,1.167,0.000,0.000,0.000,0.000,0.000,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.000
34,2,1,1,0,1.000,1.199,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.854,3.472,0.000,3.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,2,1,1,0,1.000,1.199,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.826,3.752,0.000,3.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,1,1,1,0,1.000,1.199,0.000,3.195,0.000,3.195,0.000,0.000,0.000,3.195,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.803,3.752,0.000,3.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,1,1,1,0,1.000,1.041,0.000,3.195,0.000,3.195,0.000,0.000,0.000,3.195,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.803,3.752,0.000,3.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,2,1,1,0,1.000,1.099,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.803,3.550,0.000,3.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,1,1,1,0,1.000,1.099,0.000,3.195,0.000,3.195,0.000,0.000,0.000,3.195,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.826,3.472,0.000,3.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,2,1,1,0,1.000,1.099,0.000,3.472,0.000,3.472,0.000,0.000,0.000,3.472,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.803,3.472,0.000,3.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,2,1,1,0,1.000,1.199,0.000,3.472,0.000,3.472,0.000,0.000,0.000,3.472,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.826,3.550,0.000,3.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,1,1,1,0,1.000,1.099,0.000,3.296,0.000,3.296,0.000,0.000,0.000,3.296,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.826,3.752,0.000,3.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
473,2,1,1,1,1.000,2.010,2.010,1.075,1.075,1.075,0.000,0.000,0.000,1.075,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.735,1.131,1.131,1.131,0.000,4.983,4.983,0.000,0.000,4.983,0.000,4.983,0.000,0.975,0.000,0.000,0.975,0.000,0.975,0.000
473,2,1,1,1,1.000,1.934,1.934,1.075,1.075,1.075,0.000,0.000,0.000,1.075,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.717,1.092,1.092,1.092,0.000,4.983,4.983,0.000,0.000,4.983,0.000,4.983,0.000,1.144,0.000,0.000,1.144,0.000,1.144,0.000
473,3,1,1,1,1.000,2.148,2.148,1.075,1.075,1.075,0.000,0.000,0.000,1.075,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.758,1.197,1.197,1.197,0.000,4.983,4.983,0.000,0.000,4.983,0.000,4.983,0.000,0.842,0.000,0.000,0.842,0.000,0.842,0.000
473,3,1,1,1,1.000,1.934,1.934,0.959,0.959,0.959,0.000,0.000,0.000,0.959,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.735,1.092,1.092,1.092,0.000,3.067,3.067,0.000,0.000,3.067,0.000,3.067,0.000,0.842,0.000,0.000,0.842,0.000,0.842,0.000
473,2,1,1,1,1.000,2.148,2.148,0.896,0.896,0.896,0.000,0.000,0.000,0.896,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.735,0.959,0.959,0.959,0.000,3.833,3.833,0.000,0.000,3.833,0.000,3.833,0.000,1.144,0.000,0.000,1.144,0.000,1.144,0.000
473,3,1,1,1,1.000,2.010,2.010,0.896,0.896,0.896,0.000,0.000,0.000,0.896,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.717,1.037,1.037,1.037,0.000,3.833,3.833,0.000,0.000,3.833,0.000,3.833,0.000,0.842,0.000,0.000,0.842,0.000,0.842,0.000
473,3,1,1,1,1.000,1.934,1.934,1.075,1.075,1.075,0.000,0.000,0.000,1.075,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.758,1.197,1.197,1.197,0.000,3.067,3.067,0.000,0.000,3.067,0.000,3.067,0.000,0.975,0.000,0.000,0.975,0.000,0.975,0.000
473,2,1,1,1,1.000,1.934,1.934,0.896,0.896,0.896,0.000,0.000,0.000,0.896,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.758,0.975,0.975,0.975,0.000,3.833,3.833,0.000,0.000,3.833,0.000,3.833,0.000,0.975,0.000,0.000,0.975,0.000,0.975,0.000
473,3,1,1,1,1.000,2.148,2.148,0.959,0.959,0.959,0.000,0.000,0.000,0.959,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.717,1.037,1.037,1.037,0.000,3.067,3.067,0.000,0.000,3.067,0.000,3.067,0.000,0.975,0.000,0.000,0.975,0.000,0.975,0.000
1104,2,1,1,1,1.000,1.609,1.609,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.999,0.802,0.802,0.000,0.000,2.833,2.833,0.000,0.000,2.833,0.000,0.000,0.000,0.542,0.000,0.000,0.542,0.000,0.000,0.000
1104,2,1,1,1,1.000,1.609,1.609,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.949,0.912,0.912,0.000,0.000,3.683,3.683,0.000,0.000,3.683,0.000,0.000,0.000,0.775,0.000,0.000,0.775,0.000,0.000,0.000
1104,2,1,1,1,1.000,1.609,1.609,0.678,0.678,0.000,0.000,0.000,0.000,0.678,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.910,0.871,0.871,0.000,0.000,3.683,3.683,0.000,0.000,3.683,0.000,0.000,0.000,0.642,0.000,0.000,0.642,0.000,0.000,0.000
1104,2,1,1,1,1.000,1.407,1.407,0.678,0.678,0.000,0.000,0.000,0.000,0.678,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.910,0.871,0.871,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.775,0.000,0.000,0.775,0.000,0.000,0.000
1104,2,1,1,1,1.000,1.478,1.478,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.910,0.842,0.842,0.000,0.000,3.683,3.683,0.000,0.000,3.683,0.000,0.000,0.000,0.542,0.000,0.000,0.542,0.000,0.000,0.000
1104,2,1,1,1,1.000,1.478,1.478,0.678,0.678,0.000,0.000,0.000,0.000,0.678,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.949,0.761,0.761,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.642,0.000,0.000,0.642,0.000,0.000,0.000
1104,3,1,1,1,1.000,1.478,1.478,0.833,0.833,0.000,0.000,0.000,0.000,0.833,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.910,0.892,0.892,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.542,0.000,0.000,0.542,0.000,0.000,0.000
1104,2,1,1,1,1.000,1.609,1.609,0.833,0.833,0.000,0.000,0.000,0.000,0.833,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.949,0.912,0.912,0.000,0.000,2.267,2.267,0.000,0.000,2.267,0.000,0.000,0.000,0.775,0.000,0.000,0.775,0.000,0.000,0.000
1104,2,1,1,1,1.000,1.478,1.478,0.732,0.732,0.000,0.000,0.000,0.000,0.732,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.949,0.912,0.912,0.000,0.000,2.833,2.833,0.000,0.000,2.833,0.000,0.000,0.000,0.642,0.000,0.000,0.642,0.000,0.000,0.000
66,2,1,1,1,1.000,1.489,1.489,0.536,0.536,0.536,0.000,0.000,0.536,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.110,0.577,0.577,0.577,0.000,2.250,2.250,0.000,2.250,0.000,0.000,2.250,0.000,0.445,0.000,0.445,0.000,0.000,0.445,0.000
66,2,1,1,1,1.000,1.489,1.489,0.536,0.536,0.536,0.000,0.000,0.536,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,1.087,0.652,0.652,0.652,0.000,2.917,2.917,0.000,2.917,0.000,0.000,2.917,0.000,0.647,0.000,0.647,0.000,0.000,0.647,0.000
66,2,1,1,1,1.000,1.489,1.489,0.495,0.495,0.495,0.000,0.000,0.495,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.070,0.610,0.610,0.610,0.000,2.917,2.917,0.000,2.917,0.000,0.000,2.917,0.000,0.531,0.000,0.531,0.000,0.000,0.531,0.000
66,2,1,1,1,1.000,1.286,1.286,0.495,0.495,0.495,0.000,0.000,0.495,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.070,0.610,0.610,0.610,0.000,1.800,1.800,0.000,1.800,0.000,0.000,1.800,0.000,0.647,0.000,0.647,0.000,0.000,0.647,0.000
66,2,1,1,1,1.000,1.357,1.357,0.536,0.536,0.536,0.000,0.000,0.536,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.070,0.593,0.593,0.593,0.000,2.917,2.917,0.000,2.917,0.000,0.000,2.917,0.000,0.445,0.000,0.445,0.000,0.000,0.445,0.000
66,2,1,1,1,1.000,1.357,1.357,0.495,0.495,0.495,0.000,0.000,0.495,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.087,0.554,0.554,0.554,0.000,1.800,1.800,0.000,1.800,0.000,0.000,1.800,0.000,0.531,0.000,0.531,0.000,0.000,0.531,0.000
66,2,1,1,1,1.000,1.357,1.357,0.615,0.615,0.615,0.000,0.000,0.615,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.070,0.631,0.631,0.631,0.000,1.800,1.800,0.000,1.800,0.000,0.000,1.800,0.000,0.445,0.000,0.445,0.000,0.000,0.445,0.000
66,2,1,1,1,1.000,1.489,1.489,0.615,0.615,0.615,0.000,0.000,0.615,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.087,0.652,0.652,0.652,0.000,1.800,1.800,0.000,1.800,0.000,0.000,1.800,0.000,0.647,0.000,0.647,0.000,0.000,0.647,0.000
66,2,1,1,1,1.000,1.357,1.357,0.536,0.536,0.536,0.000,0.000,0.536,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.087,0.652,0.652,0.652,0.000,2.250,2.250,0.000,2.250,0.000,0.000,2.250,0.000,0.531,0.000,0.531,0.000,0.000,0.531,0.000
1018,3,1,1,1,1.000,0.999,0.999,0.223,0.223,0.000,0.000,0.000,0.000,0.000,0.223,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.491,0.255,0.255,0.000,0.000,1.167,1.167,0.000,0.000,0.000,1.167,0.000,0.000,0.278,0.000,0.000,0.000,0.278,0.000,0.000
1018,2,1,1,1,1.000,0.999,0.999,0.223,0.223,0.000,0.000,0.000,0.000,0.000,0.223,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.449,0.322,0.322,0.000,0.000,1.517,1.517,0.000,0.000,0.000,1.517,0.000,0.000,0.419,0.000,0.000,0.000,0.419,0.000,0.000
1018,2,1,1,1,1.000,0.999,0.999,0.199,0.199,0.000,0.000,0.000,0.000,0.000,0.199,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.417,0.293,0.293,0.000,0.000,1.517,1.517,0.000,0.000,0.000,1.517,0.000,0.000,0.336,0.000,0.000,0.000,0.336,0.000,0.000
1018,2,1,1,1,1.000,0.861,0.861,0.199,0.199,0.000,0.000,0.000,0.000,0.000,0.199,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.417,0.293,0.293,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.933,0.000,0.000,0.419,0.000,0.000,0.000,0.419,0.000,0.000
1018,3,1,1,1,1.000,0.910,0.910,0.223,0.223,0.000,0.000,0.000,0.000,0.000,0.223,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.417,0.278,0.278,0.000,0.000,1.517,1.517,0.000,0.000,0.000,1.517,0.000,0.000,0.278,0.000,0.000,0.000,0.278,0.000,0.000
1018,2,1,1,1,1.000,0.910,0.910,0.199,0.199,0.000,0.000,0.000,0.000,0.000,0.199,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.449,0.231,0.231,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.933,0.000,0.000,0.336,0.000,0.000,0.000,0.336,0.000,0.000
1018,2,1,1,1,1.000,0.910,0.910,0.262,0.262,0.000,0.000,0.000,0.000,0.000,0.262,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.417,0.293,0.293,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.933,0.000,0.000,0.278,0.000,0.000,0.000,0.278,0.000,0.000
1018,1,1,1,1,1.000,0.999,0.999,0.262,0.262,0.000,0.000,0.000,0.000,0.000,0.262,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.449,0.322,0.322,0.000,0.000,0.933,0.933,0.000,0.000,0.000,0.933,0.000,0.000,0.419,0.000,0.000,0.000,0.419,0.000,0.000
1018,2,1,1,1,1.000,0.910,0.910,0.223,0.223,0.000,0.000,0.000,0.000,0.000,0.223,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.449,0.322,0.322,0.000,0.000,1.167,1.167,0.000,0.000,0.000,1.167,0.000,0.000,0.336,0.000,0.000,0.000,0.336,0.000,0.000
342,2,1,1,1,1.000,1.599,1.599,0.723,0.723,0.723,0.000,0.000,0.000,0.723,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.861,0.751,0.751,0.751,0.000,2.333,2.333,0.000,0.000,2.333,0.000,2.333,0.000,0.615,0.000,0.000,0.615,0.000,0.615,0.000
342,2,1,1,1,1.000,1.599,1.599,0.582,0.582,0.582,0.000,0.000,0.000,0.582,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.956,0.678,0.678,0.678,0.000,1.867,1.867,0.000,0.000,1.867,0.000,1.867,0.000,0.519,0.000,0.000,0.519,0.000,0.519,0.000
342,2,1,1,1,1.000,1.399,1.399,0.582,0.582,0.582,0.000,0.000,0.000,0.582,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.903,0.642,0.642,0.642,0.000,3.033,3.033,0.000,0.000,3.033,0.000,3.033,0.000,0.519,0.000,0.000,0.519,0.000,0.519,0.000
342,2,1,1,1,1.000,1.470,1.470,0.582,0.582,0.582,0.000,0.000,0.000,0.582,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.956,0.678,0.678,0.678,0.000,3.033,3.033,0.000,0.000,3.033,0.000,3.033,0.000,0.742,0.000,0.000,0.742,0.000,0.742,0.000
342,2,1,1,1,1.000,1.470,1.470,0.631,0.631,0.631,0.000,0.000,0.000,0.631,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.956,0.678,0.678,0.678,0.000,1.867,1.867,0.000,0.000,1.867,0.000,1.867,0.000,0.742,0.000,0.000,0.742,0.000,0.742,0.000
342,2,1,1,1,1.000,1.399,1.399,0.723,0.723,0.723,0.000,0.000,0.000,0.723,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.903,0.779,0.779,0.779,0.000,2.333,2.333,0.000,0.000,2.333,0.000,2.333,0.000,0.519,0.000,0.000,0.519,0.000,0.519,0.000
342,2,1,1,1,1.000,1.399,1.399,0.631,0.631,0.631,0.000,0.000,0.000,0.631,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.956,0.678,0.678,0.678,0.000,3.033,3.033,0.000,0.000,3.033,0.000,3.033,0.000,0.615,0.000,0.000,0.615,0.000,0.615,0.000
342,2,1,1,1,1.000,1.470,1.470,0.723,0.723,0.723,0.000,0.000,0.000,0.723,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.956,0.863,0.863,0.863,0.000,2.333,2.333,0.000,0.000,2.333,0.000,2.333,0.000,0.742,0.000,0.000,0.742,0.000,0.742,0.000
342,2,1,1,1,1.000,1.399,1.399,0.631,0.631,0.631,0.000,0.000,0.000,0.631,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.861,0.718,0.718,0.718,0.000,2.333,2.333,0.000,0.000,2.333,0.000,2.333,0.000,0.742,0.000,0.000,0.742,0.000,0.742,0.000
447,2,1,1,1,1.000,1.006,1.006,0.270,0.270,0.270,0.000,0.000,0.000,0.000,0.270,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.597,0.336,0.336,0.336,0.000,1.733,1.733,0.000,0.000,0.000,1.733,1.733,0.000,0.336,0.000,0.000,0.000,0.336,0.336,0.000
447,2,1,1,1,1.000,0.962,0.962,0.270,0.270,0.270,0.000,0.000,0.000,0.000,0.270,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.569,0.307,0.307,0.307,0.000,1.733,1.733,0.000,0.000,0.000,1.733,1.733,0.000,0.419,0.000,0.000,0.000,0.419,0.419,0.000
447,2,1,1,1,1.000,1.087,1.087,0.270,0.270,0.270,0.000,0.000,0.000,0.000,0.270,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.633,0.372,0.372,0.372,0.000,1.733,1.733,0.000,0.000,0.000,1.733,1.733,0.000,0.278,0.000,0.000,0.000,0.278,0.278,0.000
447,2,1,1,1,1.000,0.962,0.962,0.231,0.231,0.231,0.000,0.000,0.000,0.000,0.231,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.597,0.336,0.336,0.336,0.000,1.067,1.067,0.000,0.000,0.000,1.067,1.067,0.000,0.278,0.000,0.000,0.000,0.278,0.278,0.000
447,2,1,1,1,1.000,1.087,1.087,0.207,0.207,0.207,0.000,0.000,0.000,0.000,0.207,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.597,0.247,0.247,0.247,0.000,1.333,1.333,0.000,0.000,0.000,1.333,1.333,0.000,0.419,0.000,0.000,0.000,0.419,0.419,0.000
447,2,1,1,1,1.000,1.006,1.006,0.207,0.207,0.207,0.000,0.000,0.000,0.000,0.207,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.569,0.307,0.307,0.307,0.000,1.333,1.333,0.000,0.000,0.000,1.333,1.333,0.000,0.278,0.000,0.000,0.000,0.278,0.278,0.000
447,2,1,1,1,1.000,0.962,0.962,0.270,0.270,0.270,0.000,0.000,0.000,0.000,0.270,1.099,1.000,1.000,0.000,0.000,0.000,1.000,0.633,0.372,0.372,0.372,0.000,1.067,1.067,0.000,0.000,0.000,1.067,1.067,0.000,0.336,0.000,0.000,0.000,0.336,0.336,0.000
447,2,1,1,1,1.000,0.962,0.962,0.207,0.207,0.207,0.000,0.000,0.000,0.000,0.207,0.405,1.000,1.000,0.000,0.000,0.000,1.000,0.633,0.255,0.255,0.255,0.000,1.333,1.333,0.000,0.000,0.000,1.333,1.333,0.000,0.336,0.000,0.000,0.000,0.336,0.336,0.000
447,2,1,1,1,1.000,1.087,1.087,0.231,0.231,0.231,0.000,0.000,0.000,0.000,0.231,0.693,1.000,1.000,0.000,0.000,0.000,1.000,0.569,0.278,0.278,0.278,0.000,1.067,1.067,0.000,0.000,0.000,1.067,1.067,0.000,0.336,0.000,0.000,0.000,0.336,0.336,0.000
10,2,1,1,0,1.000,1.158,1.158,0.351,0.351,0.351,0.000,0.000,0.351,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.685,0.378,0.378,0.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,1,1,1,0,1.000,1.041,1.041,0.270,0.270,0.270,0.000,0.000,0.270,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.710,0.322,0.322,0.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,2,1,1,0,1.000,1.158,1.158,0.270,0.270,0.270,0.000,0.000,0.270,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.742,0.336,0.336,0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,2,1,1,0,1.000,1.082,1.082,0.270,0.270,0.270,0.000,0.000,0.270,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.742,0.336,0.336,0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,2,1,1,0,1.000,1.082,1.082,0.300,0.300,0.300,0.000,0.000,0.300,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.742,0.351,0.351,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,2,1,1,0,1.000,1.041,1.041,0.300,0.300,0.300,0.000,0.000,0.300,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.742,0.351,0.351,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
